stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,location_type,parent_station,wheelchair_boarding,stop_timezone
70315,Brickyard Rd NE & NE 170th Pl,47.751602,-122.179169,,,19,,,,America/Los_Angeles
70318,120th Ave NE & 118th Ave NE,47.745968,-122.184029,,,19,,,,America/Los_Angeles
70320,98th Ave NE & Forbes Creek Dr,47.695312,-122.210205,,,19,,,,America/Los_Angeles
70330,Market St & 20th Ave W,47.692844,-122.210106,,,19,,,,America/Los_Angeles
70340,Market St & 18th Ave W,47.689903,-122.210052,,,19,,,,America/Los_Angeles
70350,Market St & 16th Ave W,47.687653,-122.210068,,,19,,,,America/Los_Angeles
70370,Market St & 11th Ave W,47.684421,-122.209976,,,19,,,,America/Los_Angeles
70390,Market St & 2nd St W,47.681244,-122.209846,,,19,,,,America/Los_Angeles
7040,Aurora Ave N & N 115th St,47.711880,-122.344910,,,1,,,,America/Los_Angeles
70410,Market St & Waverly Way,47.677597,-122.209702,,,19,,,,America/Los_Angeles
70420,Market St & 4th Ave,47.678356,-122.209373,,,19,,,,America/Los_Angeles
70440,Market St & 8th Ave,47.681438,-122.209480,,,19,,,,America/Los_Angeles
70460,Market St & 12th Ave,47.684849,-122.209587,,,19,,,,America/Los_Angeles
70480,Market St & 16th Ave,47.688068,-122.209686,,,19,,,,America/Los_Angeles
70490,Market St & 18th Ave,47.689941,-122.209846,,,19,,,,America/Los_Angeles
70500,Market St & 20th Ave,47.693481,-122.209930,,,19,,,,America/Los_Angeles
70509,NE 124th St & 116th Ave NE,47.711262,-122.187294,,,19,,,,America/Los_Angeles
70510,98th Ave NE & Forbes Creek Dr,47.695438,-122.210014,,,19,,,,America/Los_Angeles
70515,NE 112th St & 120th Ave NE,47.700317,-122.181679,,,19,,,,America/Los_Angeles
70516,120th Ave NE & NE 112th St,47.700542,-122.181274,,,19,,,,America/Los_Angeles
70520,NE 23rd St & 98th Ave NE,47.631153,-122.209358,,,19,,,,America/Los_Angeles
70521,Forbes Creek Dr & 108th Ave NE,47.694927,-122.197281,,,19,,,,America/Los_Angeles
70522,Forbes Creek Dr & 111th Ct NE,47.695839,-122.192627,,,19,,,,America/Los_Angeles
70528,Forbes Creek Dr & 111th Ct NE,47.695828,-122.192940,,,19,,,,America/Los_Angeles
70529,Forbes Creek Dr & 108th Ave NE,47.695053,-122.197144,,,19,,,,America/Los_Angeles
70530,100th Ave NE & NE 24th St,47.631695,-122.207161,,,19,,,,America/Los_Angeles
70533,Forbes Creek Dr & 115th Ct NE,47.697224,-122.188187,,,19,,,,America/Los_Angeles
70534,Forbes Creek Dr & 115th Ct NE,47.697235,-122.187859,,,19,,,,America/Los_Angeles
70536,116th Ave NE & NE 111th St,47.699451,-122.186462,,,19,,,,America/Los_Angeles
70537,116th Ave NE & NE 112th St,47.699879,-122.186668,,,19,,,,America/Los_Angeles
70538,NE 80th St & 122nd Ave NE,47.675465,-122.178772,,,19,,,,America/Los_Angeles
70540,100th Ave NE & NE 22nd St,47.629913,-122.207130,,,19,,,,America/Los_Angeles
70550,100th Ave NE & NE 20th St,47.628159,-122.207130,,,19,,,,America/Los_Angeles
70560,100th Ave NE & NE 18th St,47.626358,-122.207115,,,19,,,,America/Los_Angeles
70570,100th Ave NE & NE 16th St,47.624935,-122.207115,,,19,,,,America/Los_Angeles
70578,116th Ave NE & NE 94th St,47.685078,-122.186172,,,19,,,,America/Los_Angeles
70580,100th Ave NE & NE 14th St,47.622715,-122.207130,,,19,,,,America/Los_Angeles
70587,7th Ave & 6th St,47.680641,-122.196625,,,19,,,,America/Los_Angeles
70588,7th Ave & 6th St,47.680504,-122.196609,,,19,,,,America/Los_Angeles
70589,7th Ave & 8th St,47.680553,-122.193283,,,19,,,,America/Los_Angeles
70590,100th Ave NE & NE 10th St,47.619503,-122.207169,,,19,,,,America/Los_Angeles
70591,7th Ave & 8th St,47.680691,-122.193443,,,19,,,,America/Los_Angeles
70595,NE 87th St & 114th Ave NE,47.680733,-122.188828,,,19,,,,America/Los_Angeles
70596,NE 8th St & 100th Ave NE,47.617371,-122.207268,,,19,,,,America/Los_Angeles
70597,NE 100th St & 116th Ave NE,47.689556,-122.187119,,,19,,,,America/Los_Angeles
70600,Bellevue Way SE & 108th Ave SE,47.593807,-122.195549,,,19,,,,America/Los_Angeles
70608,NE 8th St & 102nd Ave NE,47.617500,-122.204826,,,19,,,,America/Los_Angeles
70610,100th Ave NE & NE 10th St,47.619515,-122.206970,,,19,,,,America/Los_Angeles
70619,NE 8th St & 100th Ave NE,47.617504,-122.207527,,,19,,,,America/Los_Angeles
70620,100th Ave NE & NE 14th St,47.622913,-122.206924,,,19,,,,America/Los_Angeles
70630,100th Ave NE & NE 16th Pl,47.624989,-122.206909,,,19,,,,America/Los_Angeles
70640,100th Ave NE & NE 18th St,47.626911,-122.206924,,,19,,,,America/Los_Angeles
70650,100th Ave NE & NE 20th St,47.628475,-122.206924,,,19,,,,America/Los_Angeles
70660,100th Ave NE & NE 22nd St,47.630322,-122.206940,,,19,,,,America/Los_Angeles
70664,NE 85th St & 114th Ave NE,47.679318,-122.188347,,,19,,,,America/Los_Angeles
70666,NE 85th St & Kirkland Way,47.679172,-122.188225,,,19,,,,America/Los_Angeles
70667,Microsoft Way & NE 31st St,47.638149,-122.131340,,,19,,,,America/Los_Angeles
70671,Central Way & 5th St,47.678017,-122.201080,,,19,,,,America/Los_Angeles
70676,6th St & Kirkland Way,47.675934,-122.197006,,,19,,,,America/Los_Angeles
70677,6th St S & 5th Ave S,47.671543,-122.196411,,,19,,,,America/Los_Angeles
70679,6th St S & 9th Ave S,47.668766,-122.196365,,,19,,,,America/Los_Angeles
70681,NE 68th St & 6th St S,47.666672,-122.195656,,,19,,,,America/Los_Angeles
70684,Houghton Park & Ride - Bay 1,47.668487,-122.185532,,,19,,,,America/Los_Angeles
70685,116th Ave NE & NE 75th St,47.672108,-122.185532,,,19,,,,America/Los_Angeles
70687,116th Ave NE & NE 70th Pl,47.674049,-122.184662,,,19,,,,America/Los_Angeles
70689,NE 80th St & 118th Ave NE,47.675404,-122.182594,,,19,,,,America/Los_Angeles
70691,120th Ave NE & NE 80th St,47.675766,-122.180344,,,19,,,,America/Los_Angeles
70694,NE 80th St & 120th Ave NE,47.675358,-122.180016,,,19,,,,America/Los_Angeles
70695,NE 80th St & 123rd Ave NE,47.675266,-122.175545,,,19,,,,America/Los_Angeles
70700,NW 196th St & 24th Ave NW,47.771660,-122.387451,,,18,,,,America/Los_Angeles
70702,3rd Ave NW & NW Richmond Beach Rd,47.765369,-122.361115,,,18,,,,America/Los_Angeles
70704,3rd Ave NW & NW 191st St,47.767528,-122.361115,,,18,,,,America/Los_Angeles
70706,3rd Ave NW & NW 195th St,47.770424,-122.361099,,,18,,,,America/Los_Angeles
70708,3rd Ave NW & NW 198th St,47.772938,-122.361137,,,18,,,,America/Los_Angeles
70710,NW 200th St & 3rd Ave NW,47.774082,-122.360603,,,18,,,,America/Los_Angeles
70712,NW 200th St & 1st Ave NW,47.774078,-122.358765,,,18,,,,America/Los_Angeles
70714,N 200th St & Greenwood Ave N,47.774067,-122.355896,,,18,,,,America/Los_Angeles
70716,N 200th St & Dayton Ave N,47.774078,-122.353119,,,18,,,,America/Los_Angeles
70718,N 200th St & Fremont Ave N,47.774082,-122.350960,,,18,,,,America/Los_Angeles
70720,N 200th St & Whitman Ave N,47.774090,-122.347221,,,18,,,,America/Los_Angeles
70758,140th Ave NE & NE Old Redmond Rd,47.665806,-122.153435,,,19,,,,America/Los_Angeles
70760,140th Ave NE & NE 62nd St,47.662407,-122.153473,,,19,,,,America/Los_Angeles
70764,140th Ave NE & NE 55th St,47.656948,-122.153542,,,19,,,,America/Los_Angeles
70766,140th Ave NE & NE 48th Pl,47.652557,-122.153572,,,19,,,,America/Los_Angeles
70768,140th Ave NE & NE 44th Pl,47.649673,-122.153580,,,19,,,,America/Los_Angeles
70770,140th Ave NE & NE 42nd St,47.647236,-122.153595,,,19,,,,America/Los_Angeles
70772,140th Ave NE & NE 40th St,47.645760,-122.153625,,,19,,,,America/Los_Angeles
70774,140th Ave NE & NE 37th Pl,47.643738,-122.153641,,,19,,,,America/Los_Angeles
70776,140th Ave NE & NE 34th Pl,47.641010,-122.153694,,,19,,,,America/Los_Angeles
70778,140th Ave NE & NE 30th Pl,47.637436,-122.153748,,,19,,,,America/Los_Angeles
70780,140th Ave NE & NE 26th Pl,47.633884,-122.153816,,,19,,,,America/Los_Angeles
70782,140th Ave NE & NE 24th St,47.631226,-122.153831,,,19,,,,America/Los_Angeles
70784,140th Ave NE & NE 20th St,47.627495,-122.153816,,,19,,,,America/Los_Angeles
70786,140th Ave NE & NE Bellevue Redmond Rd,47.625969,-122.153801,,,19,,,,America/Los_Angeles
70790,140th Ave NE & NE 14th St,47.622673,-122.153748,,,19,,,,America/Los_Angeles
70792,140th Ave NE & NE 12th St,47.620571,-122.153748,,,19,,,,America/Los_Angeles
70796,140th Ave NE & NE 8th St,47.615971,-122.153702,,,19,,,,America/Los_Angeles
70798,140th Ave NE & NE 3rd St,47.612537,-122.153648,,,19,,,,America/Los_Angeles
7080,Aurora Ave N & N 105th St,47.704781,-122.344856,,,1,,,,America/Los_Angeles
70801,140th Ave NE & NE 1st Pl,47.610695,-122.153641,,,19,,,,America/Los_Angeles
70802,140th Ave SE & SE 1st St,47.608787,-122.153610,,,19,,,,America/Los_Angeles
70803,Lake Hills Connector & 134th Ave SE,47.597595,-122.161385,,,19,,,,America/Los_Angeles
70805,Lake Hills Connector & 134th Ave SE,47.597744,-122.162514,,,19,,,,America/Los_Angeles
70806,140th Ave SE & SE 5th St,47.605106,-122.153572,,,19,,,,America/Los_Angeles
70807,Lake Hills Connector & SE 8th St,47.603065,-122.175163,,,19,,,,America/Los_Angeles
70808,140th Ave SE & SE 7th St,47.603386,-122.153542,,,19,,,,America/Los_Angeles
70812,SE 8th St & I-405,47.602696,-122.185150,,,19,,,,America/Los_Angeles
70813,Lake Hills Connector & SE 8th St,47.603561,-122.176750,,,19,,,,America/Los_Angeles
70814,SE 8th St & 114th Ave SE,47.601616,-122.187935,,,19,,,,America/Los_Angeles
70815,121st Ave SE & SE 8th St,47.602909,-122.180466,,,19,,,,America/Los_Angeles
70817,121st Ave SE & SE 10th St,47.601112,-122.178406,,,19,,,,America/Los_Angeles
70820,SE 8th St & 114th Ave SE,47.601566,-122.187531,,,19,,,,America/Los_Angeles
70822,SE 8th St & 118th Ave SE,47.602409,-122.185440,,,19,,,,America/Los_Angeles
70823,145th Pl SE & SE 10th St,47.600822,-122.153023,,,19,,,,America/Los_Angeles
70825,SE 8th St & 121st Ave SE,47.603214,-122.179726,,,19,,,,America/Los_Angeles
70826,140th Ave SE & SE 7th St,47.603886,-122.153351,,,19,,,,America/Los_Angeles
70828,140th Ave SE & SE 5th St,47.605164,-122.153366,,,19,,,,America/Los_Angeles
70832,140th Ave SE & SE 1st St,47.608829,-122.153404,,,19,,,,America/Los_Angeles
70835,Main St & 148th Ave SE,47.609791,-122.143364,,,19,,,,America/Los_Angeles
70836,140th Ave NE & NE 3rd St,47.613289,-122.153458,,,19,,,,America/Los_Angeles
70837,Main St & 152nd Pl SE,47.609768,-122.137161,,,19,,,,America/Los_Angeles
70838,140th Ave NE & NE 8th St,47.617714,-122.153511,,,19,,,,America/Los_Angeles
70841,Lake Hills Connector & Richards Rd,47.598423,-122.167091,,,19,,,,America/Los_Angeles
70842,140th Ave NE & NE 12th St,47.619842,-122.153526,,,19,,,,America/Los_Angeles
70843,Lake Hills Connector & Richards Rd,47.598259,-122.167519,,,19,,,,America/Los_Angeles
70844,140th Ave NE & NE 14th St,47.622681,-122.153557,,,19,,,,America/Los_Angeles
70846,140th Ave NE & NE Bel-Red Rd,47.624844,-122.153580,,,19,,,,America/Los_Angeles
70850,140th Ave NE & NE 21st St,47.628696,-122.153625,,,19,,,,America/Los_Angeles
70852,140th Ave NE & NE 24th St,47.632183,-122.153625,,,19,,,,America/Los_Angeles
70854,140th Ave NE & NE 26th Pl,47.633984,-122.153595,,,19,,,,America/Los_Angeles
70858,140th Ave NE & NE 34th Pl,47.641464,-122.153473,,,19,,,,America/Los_Angeles
70860,140th Ave NE & NE 37th Pl,47.644031,-122.153435,,,19,,,,America/Los_Angeles
70862,140th Ave NE & NE 40th St,47.646221,-122.153404,,,19,,,,America/Los_Angeles
70864,140th Ave NE & NE 42nd St,47.647610,-122.153404,,,19,,,,America/Los_Angeles
70866,140th Ave NE & NE 44th Pl,47.649605,-122.153381,,,19,,,,America/Los_Angeles
70868,140th Ave NE & NE 48th Pl,47.652714,-122.153366,,,19,,,,America/Los_Angeles
70869,140th Ave NE & NE 60th St,47.660709,-122.153313,,,19,,,,America/Los_Angeles
70870,140th Ave NE & NE 55th St,47.657154,-122.153336,,,19,,,,America/Los_Angeles
70872,140th Ave NE & NE 61st St,47.660519,-122.153503,,,19,,,,America/Los_Angeles
70874,140th Ave NE & NE 62nd St,47.662723,-122.153267,,,19,,,,America/Los_Angeles
7100,Aurora Ave N & N 100th St,47.701088,-122.344810,,,1,,,,America/Los_Angeles
71129,SE 38th St & 166th Ave SE,47.576466,-122.118065,,,19,,,,America/Los_Angeles
71131,SE 38th St & W Lake Sammamish Pkwy SE,47.576408,-122.112930,,,19,,,,America/Los_Angeles
71132,West Lake Sammamish Pkwy SE & SE 40th Pl,47.573139,-122.108040,,,19,,,,America/Los_Angeles
71133,Richards Rd & SE 21st Pl,47.591446,-122.164391,,,19,,,,America/Los_Angeles
71134,164th Pl SE & 166th Ave SE,47.576611,-122.118217,,,19,,,,America/Los_Angeles
71135,SE 38th St & West Lake Sammamish Pkwy SE,47.576515,-122.113281,,,19,,,,America/Los_Angeles
71136,West Lake Sammamish Pkwy SE & SE 40th Pl,47.572544,-122.107674,,,19,,,,America/Los_Angeles
71139,SE 26th St & Richards Rd,47.587269,-122.163567,,,19,,,,America/Los_Angeles
71140,West Lake Sammamish Pkwy NE & NE 40th St,47.645702,-122.107918,,,19,,,,America/Los_Angeles
71141,SE 26th St & 136th Ave SE,47.587238,-122.159241,,,19,,,,America/Los_Angeles
71150,West Lake Sammamish Pkwy NE & 177th Ave NE,47.642113,-122.103912,,,19,,,,America/Los_Angeles
71151,West Lake Sammamish Pkwy NE & NE 2nd Pl,47.609501,-122.110664,,,19,,,,America/Los_Angeles
71152,West Lake Sammamish Pkwy NE & NE 2nd Pl,47.609474,-122.110909,,,19,,,,America/Los_Angeles
71153,West Lake Sammamish Pkwy NE & 177th Ln NE,47.614254,-122.105019,,,19,,,,America/Los_Angeles
71154,West Lake Sammamish Pkwy NE & 177th Ln NE,47.614395,-122.105087,,,19,,,,America/Los_Angeles
71155,West Lake Sammamish Pkwy NE & NE 15th Pl,47.621101,-122.093094,,,19,,,,America/Los_Angeles
71156,West Lake Sammamish Pkwy NE & NE 15th Pl,47.621502,-122.092819,,,19,,,,America/Los_Angeles
71160,West Lake Sammamish Pkwy NE & 180th Ave NE,47.639927,-122.099899,,,19,,,,America/Los_Angeles
71170,West Lake Sammamish Pkwy NE & 180th Ave NE,47.638931,-122.097969,,,19,,,,America/Los_Angeles
71180,West Lake Sammamish Pkwy NE & NE 27th St,47.636692,-122.094200,,,19,,,,America/Los_Angeles
71190,West Lake Sammamish Pkwy NE & NE 27th St,47.633987,-122.091209,,,19,,,,America/Los_Angeles
7120,Aurora Ave N & N 95th St,47.697494,-122.344704,,,1,,,,America/Los_Angeles
71208,NE 24th St & 136th Pl NE,47.631657,-122.156097,,,19,,,,America/Los_Angeles
71210,NE 24th St & 186th Ave NE,47.631191,-122.090721,,,19,,,,America/Los_Angeles
71220,NE 24th St & 185th Pl NE,47.631206,-122.093452,,,19,,,,America/Los_Angeles
71230,NE 24th St & 182nd Ave NE,47.631226,-122.097054,,,19,,,,America/Los_Angeles
71240,NE 24th St & 180th Ave NE,47.631252,-122.100090,,,19,,,,America/Los_Angeles
71250,NE 24th St & 175th Ave NE,47.631287,-122.106934,,,19,,,,America/Los_Angeles
71260,NE 24th St & 173rd Ave NE,47.631306,-122.109856,,,19,,,,America/Los_Angeles
71270,NE 24th St & 169th Ave NE,47.631344,-122.113815,,,19,,,,America/Los_Angeles
71280,NE 24th St & 167th Ave NE,47.631382,-122.118080,,,19,,,,America/Los_Angeles
71290,NE 24th St & 164th Ave NE,47.631413,-122.121086,,,19,,,,America/Los_Angeles
71300,NE 24th St & 162nd Ave NE,47.631504,-122.125275,,,19,,,,America/Los_Angeles
71310,NE 24th St & 160th Ave NE,47.631565,-122.127808,,,19,,,,America/Los_Angeles
71320,NE 24th St & 156th Ave NE,47.631645,-122.131248,,,19,,,,America/Los_Angeles
71322,NE 24th St & NE Bel-Red Rd,47.631649,-122.134445,,,19,,,,America/Los_Angeles
71325,NE 40th St & 150th Ave NE,47.645924,-122.137733,,,19,,,,America/Los_Angeles
71326,152nd Ave NE & Overlake Park&Ride,47.633709,-122.137589,,,19,,,,America/Los_Angeles
71327,NE 40th St & 150th Ave NE,47.646023,-122.140671,,,19,,,,America/Los_Angeles
71328,Overlake P&R - Main Entrance,47.633160,-122.136055,,,19,,,,America/Los_Angeles
71329,NE 40th St & 152nd Ave NE,47.646057,-122.137802,,,19,,,,America/Los_Angeles
71331,Overlake Park & Ride,47.633045,-122.137802,,,19,,,,America/Los_Angeles
71333,Overlake TC - Bay 3,47.643558,-122.132805,,,19,,,,America/Los_Angeles
71334,Overlake TC - Bay 4,47.644096,-122.132683,,,19,,,,America/Los_Angeles
71335,Sr 520 & NE 40th St,47.645328,-122.135330,,,19,,,,America/Los_Angeles
71336,State Route 520 & NE 40th St,47.644669,-122.133751,,,19,,,,America/Los_Angeles
71341,Sr 520 & NE 51st St,47.653847,-122.138763,,,19,,,,America/Los_Angeles
71344,Sr 520 Ramp & Montlake Blvd E,47.644783,-122.302292,,,1,,,,America/Los_Angeles
71348,Sr 520 & Evergreen Point Rd,47.636864,-122.236855,,,19,,,,America/Los_Angeles
71350,Sr 520 Ramp & Montlake Blvd E,47.644161,-122.303802,,,1,,,,America/Los_Angeles
71353,Sr 520 & NE 51st St,47.654922,-122.136627,,,19,,,,America/Los_Angeles
71355,Sr 520 & Evergreen Point Rd,47.637196,-122.237297,,,19,,,,America/Los_Angeles
71356,Clyde Hill/Yarrow Pt & Sr-520 - 92nd Avenue,47.639923,-122.219467,,,19,,,,America/Los_Angeles
71359,Clyde Hill/Yarrow Pt & Sr-520 - 92nd Avenue,47.639950,-122.218742,,,19,,,,America/Los_Angeles
71370,NE 24th St & 152nd Ave NE,47.631485,-122.137283,,,19,,,,America/Los_Angeles
71380,NE 24th St & 164th Ave NE,47.631275,-122.120918,,,19,,,,America/Los_Angeles
71390,NE 24th St & 167th Ave NE,47.631245,-122.117630,,,19,,,,America/Los_Angeles
7140,Aurora Ave N & N 90th St,47.693962,-122.344734,,,1,,,,America/Los_Angeles
71400,NE 24th St & 171st Ave NE,47.631195,-122.112740,,,19,,,,America/Los_Angeles
71410,NE 24th St & 173rd Ave NE,47.631161,-122.109634,,,19,,,,America/Los_Angeles
71420,NE 24th St & 175th Ave NE,47.631153,-122.106483,,,19,,,,America/Los_Angeles
71430,NE 24th St & 180th Pl NE,47.631104,-122.099312,,,19,,,,America/Los_Angeles
71440,NE 24th St & 182nd Ave NE,47.631092,-122.097122,,,19,,,,America/Los_Angeles
71450,NE 24th St & 184th Ave NE,47.631073,-122.094025,,,19,,,,America/Los_Angeles
71460,NE 24th St & 186th Ave NE,47.631058,-122.091904,,,19,,,,America/Los_Angeles
71470,West Lake Sammamish Pkwy NE & NE 24th St,47.631668,-122.088699,,,19,,,,America/Los_Angeles
71480,West Lake Sammamish Pkwy NE & NE 27th St,47.634472,-122.091469,,,19,,,,America/Los_Angeles
71490,West Lake Sammamish Pkwy NE & NE 27th St,47.636345,-122.093506,,,19,,,,America/Los_Angeles
71500,West Lake Sammamish Pkwy NE & 180th Ave NE,47.639042,-122.097847,,,19,,,,America/Los_Angeles
71510,West Lake Sammamish Pkwy NE & 180th Ave NE,47.640213,-122.100113,,,19,,,,America/Los_Angeles
71520,West Lake Sammamish Pkwy NE & 177th Ave NE,47.642429,-122.104118,,,19,,,,America/Los_Angeles
7160,Aurora Ave N & N 85th St,47.689877,-122.344681,,,1,,,,America/Los_Angeles
71658,SE 24th St & 156th Ave SE,47.588970,-122.132057,,,19,,,,America/Los_Angeles
71660,SE 24th St & 158th Ave SE,47.588943,-122.128082,,,19,,,,America/Los_Angeles
71661,SE 24th St & 161st Ave SE,47.588913,-122.121330,,,19,,,,America/Los_Angeles
71675,SE 24th St & 161st Ave SE,47.589047,-122.121246,,,19,,,,America/Los_Angeles
71678,SE 24th St & 158th Ave SE,47.589077,-122.127998,,,19,,,,America/Los_Angeles
71680,SE 24th St & 156th Ave SE,47.589107,-122.132317,,,19,,,,America/Los_Angeles
7180,Aurora Ave N & N 80th St,47.686752,-122.344666,,,1,,,,America/Los_Angeles
71825,Avondale Rd NE & NE 140th Pl,47.726555,-122.084518,,,19,,,,America/Los_Angeles
71826,Avondale Rd NE & NE 132nd St,47.717636,-122.088013,,,19,,,,America/Los_Angeles
71827,Avondale Rd NE & NE 128th Way,47.715221,-122.088737,,,40,,,,America/Los_Angeles
71829,Avondale Rd NE & NE 149th St,47.736191,-122.080482,,,40,,,,America/Los_Angeles
71830,Avondale Pl NE & Avondale Rd NE,47.707577,-122.089256,,,40,,,,America/Los_Angeles
71831,Avondale Rd NE & NE 155th St,47.740223,-122.080284,,,40,,,,America/Los_Angeles
71832,Avondale Rd NE & NE 159th St,47.743183,-122.080948,,,40,,,,America/Los_Angeles
71833,Avondale Rd NE & NE 165th St,47.747768,-122.081848,,,40,,,,America/Los_Angeles
71834,Avondale Rd NE & NE 168th St,47.750687,-122.081322,,,40,,,,America/Los_Angeles
71835,Avondale Rd NE & NE 172nd St,47.752319,-122.081017,,,40,,,,America/Los_Angeles
71836,Avondale Rd NE & NE 146th Way,47.732948,-122.081741,,,40,,,,America/Los_Angeles
71838,Avondale Rd NE & NE 140th Pl,47.726589,-122.084297,,,19,,,,America/Los_Angeles
71839,Avondale Rd NE & NE 132nd St,47.717941,-122.087685,,,19,,,,America/Los_Angeles
71840,Avondale Rd NE & Avondale Pl NE,47.708252,-122.089706,,,19,,,,America/Los_Angeles
71841,Avondale Rd NE & NE 143rd St,47.729256,-122.083244,,,19,,,,America/Los_Angeles
71842,Avondale Rd NE & NE 128th Way,47.715038,-122.088547,,,40,,,,America/Los_Angeles
71843,Avondale Rd NE & Avondale Pl NE,47.708553,-122.089325,,,19,,,,America/Los_Angeles
71850,Avondale Rd NE & NE 116th St,47.702007,-122.092941,,,19,,,,America/Los_Angeles
71864,Avondale Rd NE & 11000 Block,47.698799,-122.093338,,,19,,,,America/Los_Angeles
71866,NE 20th St & NE Bel-Red Rd,47.627811,-122.136223,,,19,,,,America/Los_Angeles
71868,Avondale Rd NE & Puget Power Trail Walk,47.699436,-122.092987,,,19,,,,America/Los_Angeles
71870,Avondale Rd NE & NE 104th St,47.692532,-122.092934,,,19,,,,America/Los_Angeles
71876,Avondale Rd NE & NE Novelty Hill Rd,47.687332,-122.093712,,,19,,,,America/Los_Angeles
71880,Avondale Rd NE & NE 95th St,47.685364,-122.096207,,,19,,,,America/Los_Angeles
71890,Avondale Rd NE & 180th Ave NE,47.682400,-122.099953,,,19,,,,America/Los_Angeles
71910,Avondale Rd NE & NE 85th Pl,47.678677,-122.104568,,,19,,,,America/Los_Angeles
71951,NE 83rd St & 164th Ave NE - Bay 3,47.676598,-122.123871,,,19,,,,America/Los_Angeles
71954,NE 83rd St & 161st Ave NE - Bay 6,47.676735,-122.124008,,,19,,,,America/Los_Angeles
71960,Redmond Transit Center - Bay 5,47.676891,-122.124428,,,19,,,,America/Los_Angeles
71961,NE 83rd St & 161st Ave NE - Bay 4,47.676731,-122.125130,,,19,,,,America/Los_Angeles
71964,161st Ave NE & Cleveland St,47.674191,-122.125923,,,19,,,,America/Los_Angeles
71966,161st Ave NE & Cleveland St,47.673752,-122.125946,,,19,,,,America/Los_Angeles
71970,NE Redmond Way & 160th Ave NE,47.674839,-122.127953,,,19,,,,America/Los_Angeles
71971,NE Redmond Way & 159th Pl NE,47.674099,-122.130646,,,19,,,,America/Los_Angeles
71981,NE Old Redmond Rd & West Lake Sammamish Way NE,47.671776,-122.133652,,,19,,,,America/Los_Angeles
71985,NE Old Redmond Rd & NE 70th St,47.668026,-122.133545,,,19,,,,America/Los_Angeles
